"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number                                       
1|29.80542327|-95.42223597|1252 W 22ND, HOUSTON TX 77008|2021-06-24 10:15:20.753|                   NULL|2021-06-28 10:15:20.000|Flooding|12467481-101004768190                             
1|29.80554716|-95.41046224|2121 N SHEPHERD, HOUSTON TX 77008|2021-01-09 08:01:47.430|2021-01-27 14:09:21.340|2021-01-13 08:01:47.000|Flooding|12452034-101004475854                             
1|29.80626292|-95.39651638|2200 HARVARD, HOUSTON TX 77008|2021-02-18 23:08:26.717|2021-02-19 00:29:20.007|2021-02-22 23:08:26.000|Flooding|12454013-101004560364                             
1|29.80638025|-95.51403913|9102 CATHEY, HOUSTON TX 77080|2020-09-22 07:08:51.013|2020-09-22 10:09:19.320|2020-09-26 07:08:50.000|Flooding|12441693-101004284329                             
1|29.80654015|-95.48136238|1931 JACQUELYN, HOUSTON TX 77055|2020-09-22 10:46:07.400|2020-09-22 16:24:19.603|2020-09-26 10:46:06.000|Flooding|12441816-101004284730                             
1|29.80670795|-95.5218922|9421 CAMPBELL, HOUSTON TX 77080|2020-10-30 12:05:25.027|2020-11-02 08:54:19.340|2020-11-03 12:05:24.000|Flooding|12445592-101004382451                             
1|29.80672668|-95.53103992|1903 CRESTDALE, HOUSTON TX 77080|2020-11-27 15:38:42.920|2020-11-30 10:14:19.533|2020-12-01 15:38:42.000|Flooding|12447326-101004421346                             
1|29.80686928|-95.37670469|1634 WALTON, HOUSTON TX 77009|2021-03-11 19:16:04.960|2021-03-19 15:29:04.793|2021-03-15 19:16:04.000|Flooding|12455442-101004591577                             
1|29.80691836|-95.42055273|1221 23RD, HOUSTON TX 77008|2020-12-18 23:06:31.507|2020-12-21 09:34:20.460|2020-12-22 23:06:31.000|Flooding|12449105-101004454386                             
1|29.80693513|-95.42675402|1509 W 23RD, HOUSTON TX 77008|2021-05-30 09:00:30.623|2021-06-01 07:59:53.253|2021-06-03 09:00:30.000|Flooding|12463964-101004706636                             
1|29.80723197|-95.39644158|211 E 23RD, HOUSTON TX 77008|2021-05-19 10:20:22.950|2021-05-19 13:13:40.103|2021-05-23 10:20:22.000|Flooding|12461744-101004682889                             
1|29.80795762|-95.41743665|1035 W 24TH, HOUSTON TX 77008|2021-06-21 20:00:24.780|2021-06-22 11:27:23.130|2021-06-25 20:00:24.000|Flooding|12467005-101004764287                             
1|29.80796837|-95.4222558|2406 BEVIS, HOUSTON TX 77008|2021-06-21 20:23:58.343|2021-06-22 14:03:23.207|2021-06-25 20:23:58.000|Flooding|12467017-101004764312                             
1|29.80808719|-95.50265929|1947 OJEMAN, HOUSTON TX 77055|2020-09-22 10:44:47.603|2020-09-22 16:14:18.860|2020-09-26 10:44:47.000|Flooding|12441812-101004284724                             
1|29.80837943|-95.39281411|515 E 24TH, HOUSTON TX 77008|2020-12-09 23:07:05.850|2020-12-17 12:00:57.130|2020-12-13 23:07:05.000|Flooding|12448270-101004434236                             
1|29.80903599|-95.47480057|2070 ANTOINE, HOUSTON TX 77055|2021-05-01 10:48:33.937|2021-05-03 06:19:36.763|2021-05-05 10:48:33.000|Flooding|12459843-101004661476                             
1|29.80976612|-95.40098339|244 W 26TH, HOUSTON TX 77008|2020-09-22 19:05:07.890|2020-09-22 19:34:18.683|2020-09-26 19:05:07.000|Flooding|12441992-101004285594                             
1|29.80999292|-95.3697326|Intersection 200 DANNA LN&200 FAIRBANKS ST&5600 FULTON ST|2021-06-03 14:41:52.077|2021-06-04 15:07:56.403|2021-06-07 14:41:51.000|Flooding|12464616-101004711818                             
1|29.81015693|-95.37084349|208 DANNA, HOUSTON TX 77009|2020-12-19 13:20:21.470|2020-12-21 10:44:19.760|2020-12-23 13:20:20.000|Flooding|12449121-101004454685                             
1|29.81067962|-95.46721972|2524 FAIRWAY PARK, HOUSTON TX 77092|2021-01-11 11:49:39.520|2021-01-13 11:44:21.137|2021-01-15 11:49:39.000|Flooding|12451005-101004477321                             
1|29.81094902|-95.45633749|4505 RANDWICK, HOUSTON TX 77092|2021-06-02 14:01:26.830|2021-06-04 14:37:56.627|2021-06-06 14:01:26.000|Flooding|12464349-101004709979                             
1|29.81095619|-95.26224703|5405 MESA, HOUSTON TX 77028|2020-07-03 00:11:06.607|2020-07-06 07:49:18.903|2020-07-07 00:08:00.000|Flooding|12433902-101004136485                             
1|29.81157531|-95.28271533|7950 SPARTA, HOUSTON TX 77028|2021-05-24 14:14:54.863|2021-05-24 14:23:46.243|2021-05-28 14:14:54.000|Flooding|12462688-101004698961                             
1|29.81180997|-95.48225793|2227 SILVERBONNET, HOUSTON TX 77055|2021-06-28 09:13:22.420|                   NULL|2021-07-02 09:13:22.000|Flooding|12467800-101004771234                             
1|29.81262198|-95.35170752|Intersection 5800 ELYSIAN ST&1700 KELLEY ST&1600 N LOOP FWY|2020-11-28 01:16:43.943|2020-11-30 13:59:31.783|2020-12-02 01:16:37.000|Flooding|12447356-101004421590                             
1|29.81263329|-95.43907608|2207 ANSBURY, HOUSTON TX 77018|2020-12-19 12:43:26.453|2020-12-21 15:49:20.347|2020-12-23 12:43:24.000|Flooding|12449285-101004454632                             
1|29.81330084|-95.63929631|Intersection 3000 BEAR CREEK DR&15400 PATTERSON RD|2021-04-30 13:32:49.787|2021-05-03 05:55:36.743|2021-05-04 13:32:49.000|Flooding|12459767-101004660705                             
1|29.81339074|-95.43970891|2219 WILDE ROCK, HOUSTON TX 77018|2020-12-19 12:20:59.027|2020-12-22 08:44:19.833|2020-12-23 12:20:58.000|Flooding|12449275-101004454608                             
1|29.8136024|-95.4398956|Intersection 3020 PINEY WOODS DR&2300 WILDE ROCK WAY|2020-12-19 12:25:34.060|2020-12-21 15:29:20.313|2020-12-23 12:25:33.000|Flooding|12449277-101004454612                             
1|29.8136024|-95.4398956|Intersection 3020 PINEY WOODS DR&2300 WILDE ROCK WAY|2020-12-19 12:29:12.000|2020-12-21 15:14:20.713|2020-12-23 12:29:11.000|Flooding|12449278-101004454615                             
1|29.81476254|-95.53361843|9523 MOORBERRY, HOUSTON TX 77080|2020-09-22 22:18:46.750|2020-09-22 23:54:19.527|2020-09-26 22:18:46.000|Flooding|12442103-101004285948                             
1|29.81507615|-95.53402692|9522 MOORBERRY, HOUSTON TX 77080|2020-08-28 20:16:14.057|2020-08-31 09:39:18.970|2020-09-01 20:16:13.000|Flooding|12439586-101004247283                             
1|29.81701086|-95.51634991|Intersection 9100 ALCOTT DR&2500 PEPPERMILL RD|2021-05-01 08:31:33.473|2021-05-02 22:34:36.243|2021-05-05 08:31:32.000|Flooding|12459824-101004661366                             
1|29.81717355|-95.51602144|2506 PEPPERMILL, HOUSTON TX 77080|2021-05-01 09:27:32.247|2021-05-01 13:30:34.880|2021-05-05 09:27:32.000|Flooding|12459830-101004661403                             
1|29.81748596|-95.54666725|2526 RIATA, HOUSTON TX 77043|2021-04-13 10:15:42.280|2021-04-13 10:29:22.407|2021-04-17 10:15:42.000|Flooding|12458269-101004639617                             
1|29.81940584|-95.33908611|3209 CRESTON, HOUSTON TX 77026|2021-06-22 08:47:18.513|2021-06-22 13:57:23.347|2021-06-26 08:45:00.000|Flooding|12467084-101004764701                             
1|29.81946555|-95.30194094|Intersection 6716 HOMESTEAD RD&7000 PEYTON ST|2021-05-25 17:02:17.353|2021-05-25 19:49:47.837|2021-05-29 17:02:17.000|Flooding|12463134-101004701073                             
1|29.81981427|-95.34190043|6514 JENSEN, HOUSTON TX 77026|2020-11-29 17:29:37.493|2020-11-30 06:09:19.320|2020-12-03 17:28:00.000|Flooding|12447453-101004422658                             
1|29.82017219|-95.44925184|3615 T C JESTER, HOUSTON TX 77018|2021-05-25 13:01:09.597|2021-05-26 09:57:47.870|2021-05-29 13:01:09.000|Flooding|12463048-101004700505                             
1|29.82038688|-95.30194091|Intersection 6816 HOMESTEAD RD&7000 JAY ST|2021-05-25 17:04:08.230|2021-05-25 19:46:47.477|2021-05-29 17:04:08.000|Flooding|12463136-101004701080                             
1|29.82067128|-95.46866171|11250 NORTHWEST, HOUSTON TX 77092|2021-02-20 18:00:51.397|2021-02-20 18:24:19.017|2021-02-24 18:00:51.000|Flooding|12454092-101004564092                             
1|29.82137966|-95.51268373|8882 KEMPWOOD, HOUSTON TX 77080|2021-05-26 14:00:57.510|2021-05-27 09:59:48.783|2021-05-30 14:00:57.000|Flooding|12463369-101004702227                             
1|29.82175148|-95.38865516|807 E 39TH, HOUSTON TX 77022|2021-02-17 22:30:50.133|2021-02-17 23:06:45.387|2021-02-21 22:30:50.000|Flooding|440636-101004547901                               
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-11-10 06:37:55.850|2020-11-10 07:09:32.967|2020-11-14 06:37:55.000|Flooding|12446257-101004393532                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-11-10 07:10:02.793|2020-11-10 07:13:30.547|2020-11-14 07:10:02.000|Flooding|12446257-101004393544                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-11-27 20:35:09.793|2020-11-30 08:44:20.783|2020-12-01 20:35:09.000|Flooding|12447345-101004421521                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-11-28 00:22:18.720|2020-11-28 00:24:52.780|2020-12-02 00:22:16.000|Flooding|12447345-101004421584                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-11-30 06:55:34.673|2020-11-30 06:56:21.940|2020-12-04 06:55:33.000|Flooding|12447345-101004422790                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-12-03 06:43:18.070|2020-12-17 12:11:48.327|2020-12-07 06:43:17.000|Flooding|12447770-101004426532                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-12-14 06:42:04.627|2020-12-17 11:56:42.470|2020-12-18 06:42:04.000|Flooding|12448644-101004448373                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2020-12-27 08:44:48.490|2020-12-29 06:59:20.203|2020-12-31 08:44:48.000|Flooding|12449724-101004460794                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2021-01-04 07:00:56.193|2021-01-04 11:39:20.060|2021-01-08 07:00:56.000|Flooding|12450238-101004468229                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2021-02-17 14:50:18.187|2021-02-17 15:59:07.537|2021-02-21 14:50:17.000|Flooding|101004547395                                      
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2021-06-15 19:54:20.363|2021-06-16 08:06:23.210|2021-06-19 19:54:20.000|Flooding|12466275-101004727362                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2021-06-16 08:03:26.583|2021-06-16 08:04:50.710|2021-06-20 08:03:26.000|Flooding|12466275-101004727653                             
1|29.82189165|-95.34255253|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|2021-06-21 21:34:33.477|2021-06-22 06:30:23.210|2021-06-25 21:34:33.000|Flooding|12467026-101004764352                             
1|29.82205455|-95.30998957|6915 CAMWAY, HOUSTON TX 77028|2021-05-24 13:15:06.640|2021-05-25 19:01:47.623|2021-05-28 13:15:06.000|Flooding|12462627-101004698761                             
1|29.82277879|-95.55553437|Intersection 10600 KEMPWOOD DR&2800 KISMET LN|2021-05-01 10:22:02.987|2021-05-03 05:57:36.777|2021-05-05 10:22:02.000|Flooding|12459837-101004661456                             
1|29.823117|-95.42986413|3817 ELLA, HOUSTON TX 77018|2021-02-20 10:00:53.397|2021-02-20 12:09:19.000|2021-02-24 10:00:53.000|Flooding|12454067-101004563204                             
1|29.82366428|-95.42987045|3829 ELLA, HOUSTON TX 77018|2021-02-20 10:00:57.037|2021-02-20 12:09:19.013|2021-02-24 10:00:56.000|Flooding|12454069-101004563205                             
1|29.82402317|-95.32697276|7024 LOS ANGELES, HOUSTON TX 77016|2021-06-09 08:04:45.540|2021-06-09 09:16:09.133|2021-06-13 08:03:00.000|Flooding|12465404-101004718595                             
1|29.82405034|-95.4298681|3901 ELLA, HOUSTON TX 77018|2021-03-26 06:30:34.217|2021-03-26 06:54:20.977|2021-03-30 06:30:34.000|Flooding|12456697-101004618100                             
1|29.82442569|-95.39433625|405 E 42ND, HOUSTON TX 77022|2021-05-24 22:43:20.287|2021-05-25 10:35:46.820|2021-05-28 22:43:20.000|Flooding|12462920-101004699750                             
1|29.82488351|-95.29411655|7109 ELBERT, HOUSTON TX 77028|2021-05-24 18:43:50.757|2021-05-25 08:54:46.780|2021-05-28 18:41:00.000|Flooding|12462894-101004699635                             
1|29.82565582|-95.55624958|2914 QUINCANNON, HOUSTON TX 77043|2021-05-01 09:20:24.793|2021-05-03 11:38:37.287|2021-05-05 09:20:24.000|Flooding|12459829-101004661396                             
1|29.82578559|-95.3487552|2018 VAUGHN, HOUSTON TX 77093|2021-04-08 12:32:55.930|2021-04-12 07:59:21.350|2021-04-12 12:32:55.000|Flooding|12457884-101004634074                             
1|29.82631706|-95.55583446|2927 KISMET, HOUSTON TX 77043|2021-05-01 11:58:25.610|2021-05-01 13:33:34.817|2021-05-05 11:58:25.000|Flooding|12459849-101004661528                             
1|29.82633481|-95.55529232|2926 KISMET, HOUSTON TX 77043|2021-05-03 15:05:04.640|2021-05-04 09:02:26.497|2021-05-07 15:05:04.000|Flooding|12460013-101004663517                             
1|29.82643454|-95.55671745|2931 QUINCANNON, HOUSTON TX 77043|2021-05-01 09:13:16.483|2021-05-03 05:56:36.853|2021-05-05 09:13:16.000|Flooding|12459828-101004661392                             
1|29.82656744|-95.55583649|2931 KISMET, HOUSTON TX 77043|2021-05-01 08:56:11.190|2021-05-02 22:35:36.290|2021-05-05 08:56:10.000|Flooding|12459827-101004661384                             
1|29.82678599|-95.55555714|Intersection 10600 KEMP FOREST DR&3000 KISMET LN|2021-04-30 09:27:56.823|2021-04-30 13:38:34.663|2021-05-04 09:27:56.000|Flooding|12459718-101004660214                             
1|29.82736581|-95.41955661|863 W 43RD, HOUSTON TX 77018|2021-01-07 08:15:52.320|2021-01-07 08:44:20.427|2021-01-11 08:15:52.000|Flooding|12450626-101004472841                             
1|29.82766556|-95.55588122|3015 KISMET, HOUSTON TX 77043|2021-04-30 09:55:16.983|2021-04-30 13:34:34.757|2021-05-04 09:55:16.000|Flooding|12459725-101004660278                             
1|29.82772807|-95.51931588|3815 GALWAY, HOUSTON TX 77080|2021-04-30 08:58:53.223|2021-04-30 11:11:34.173|2021-05-04 08:58:52.000|Flooding|12459712-101004660160                             
1|29.82804548|-95.27939617|8016 DOCKAL, HOUSTON TX 77028|2020-12-31 13:56:30.550|2021-01-04 12:29:20.823|2021-01-04 13:56:30.000|Flooding|12450107-101004466221                             
1|29.82809164|-95.55537333|3022 KISMET, HOUSTON TX 77043|2021-04-30 15:23:37.090|2021-05-03 10:48:37.230|2021-05-04 15:23:36.000|Flooding|12459785-101004660920                             
1|29.82821864|-95.44509116|1807 CHANTILLY, HOUSTON TX 77018|2020-09-21 16:55:09.333|2020-09-22 15:19:19.527|2020-09-25 16:55:09.000|Flooding|12441592-101004283942                             
1|29.82824821|-95.443121|1701 CHANTILLY, HOUSTON TX 77018|2020-09-21 19:00:05.080|2020-09-21 19:22:08.287|2020-09-25 19:00:04.000|Flooding|101004284070                                      
1|29.82903991|-95.45383168|4230 T C JESTER, HOUSTON TX 77018|2021-05-08 10:00:25.000|2021-05-08 10:23:30.880|2021-05-12 10:00:24.000|Flooding|12460542-101004670360                             
1|29.82919318|-95.3377151|Intersection 3200 E CROSSTIMBERS ST&7700 CURRY RD|2021-06-22 08:33:05.070|2021-06-22 13:48:23.123|2021-06-26 08:33:04.000|Flooding|12467077-101004764672                             
1|29.82979168|-95.45317387|4246 T C JESTER, HOUSTON TX 77018|2020-12-19 11:50:46.653|2020-12-21 13:59:19.800|2020-12-23 11:50:46.000|Flooding|12449272-101004454591                             
1|29.83184513|-95.47347082|5507 NINA LEE, HOUSTON TX 77092|2021-06-22 20:15:21.347|2021-06-23 09:19:25.043|2021-06-26 20:15:21.000|Flooding|12467248-101004766094                             
1|29.83253658|-95.52362061|Intersection 4300 BLALOCK RD&9400 CLAY RD|2021-04-19 09:49:06.033|2021-04-19 10:44:21.677|2021-04-23 09:49:05.000|Flooding|12458726-101004646023                             
1|29.83357516|-95.37130882|7910 BAUMAN, HOUSTON TX 77022|2020-12-19 13:30:37.010|2020-12-21 05:39:20.220|2020-12-23 13:30:36.000|Flooding|12449123-101004454705                             
1|29.83400784|-95.37126841|7934 BAUMAN, HOUSTON TX 77022|2020-12-19 18:00:36.263|2020-12-21 11:44:20.237|2020-12-23 18:00:36.000|Flooding|12449178-101004454962                             
1|29.83404611|-95.3983308|253 LENA, HOUSTON TX 77022|2021-05-24 16:31:32.067|2021-05-26 11:29:47.907|2021-05-28 16:29:00.000|Flooding|12462820-101004699389                             
1|29.83462914|-95.46142281|4806 DE MILO, HOUSTON TX 77092|2021-02-19 23:06:53.410|2021-02-20 00:09:20.260|2021-02-23 23:06:53.000|Flooding|12454050-101004562748                             
1|29.83504557|-95.46763303|5106 VIKING, HOUSTON TX 77092|2021-01-16 12:15:47.020|2021-01-16 12:44:21.000|2021-01-20 12:15:46.000|Flooding|12451528-101004484199                             
1|29.83585201|-95.54650795|4515 STEFFANI, HOUSTON TX 77041|2020-10-10 00:06:35.293|2020-10-12 10:49:19.293|2020-10-14 00:06:35.000|Flooding|12443958-101004318581                             
1|29.83605171|-95.29588935|7409 HALL, HOUSTON TX 77028|2021-05-24 13:34:49.777|2021-05-24 13:46:46.270|2021-05-28 13:34:49.000|Flooding|12462647-101004698827                             
1|29.83643058|-95.54651081|4521 STEFFANI, HOUSTON TX 77041|2020-10-10 00:06:24.027|2020-10-12 10:19:24.063|2020-10-14 00:06:23.000|Flooding|12443948-101004318575                             
1|29.8369759|-95.43353888|1311 BETHLEHEM, HOUSTON TX 77018|2021-01-21 14:36:46.963|2021-01-21 16:04:20.963|2021-01-25 14:36:46.000|Flooding|12451886-101004499593                             
1|29.83773897|-95.27736347|8166 RICHLAND, HOUSTON TX 77028|2021-05-24 15:46:07.587|2021-05-25 08:33:46.690|2021-05-28 15:46:07.000|Flooding|12462780-101004699249                             
1|29.84040648|-95.41037153|5152 N SHEPHERD, HOUSTON TX 77018|2021-05-01 16:00:17.193|2021-05-01 16:07:35.230|2021-05-05 16:00:17.000|Flooding|12459869-101004661704                             
1|29.84114825|-95.41090382|Intersection 710 PINEMONT DR&5200 N SHEPHERD DR|2021-05-01 16:20:34.267|2021-05-03 06:21:36.780|2021-05-05 16:20:33.000|Flooding|12459870-101004661714                             
1|29.84372934|-95.25329399|9230 TALTON, HOUSTON TX 77078|2021-05-24 15:23:53.167|2021-05-25 19:06:47.343|2021-05-28 15:23:53.000|Flooding|12462754-101004699173                             
1|29.84550675|-95.45281952|5507 BERTELLIS, HOUSTON TX 77091|2021-02-15 18:15:48.070|2021-02-15 18:39:32.600|2021-02-19 18:15:47.000|Flooding|440251-101004545201                               
1|29.84599339|-95.34256095|9228 JENSEN, HOUSTON TX 77093|2021-02-28 23:07:05.230|2021-03-19 15:49:26.600|2021-03-04 23:07:05.000|Flooding|12454576-101004576233                             
1|29.84641575|-95.26232158|Intersection 9214 LAKE PARK DR&9222 MESA DR|2020-10-05 12:31:37.227|2020-10-07 09:09:18.983|2020-10-09 12:31:36.000|Flooding|12443404-101004311412                             
1|29.84689637|-95.51656187|5610 HAWLEY, HOUSTON TX 77040|2021-04-30 12:00:21.433|2021-04-30 12:42:34.870|2021-05-04 12:00:21.000|Flooding|12459751-101004660536                             
1|29.8474039|-95.2364271|10138 VALLEY WIND, HOUSTON TX 77078|2021-05-27 09:58:20.720|2021-05-27 12:04:48.917|2021-05-31 09:58:20.000|Flooding|12463553-101004703280                             
1|29.85020132|-95.55312957|Intersection 5700 CLARA ST&10400 TANNER RD|2021-05-19 10:34:33.803|2021-05-19 10:44:40.090|2021-05-23 10:34:33.000|Flooding|12461754-101004682919                             
1|29.85119834|-95.45341044|3015 MANSFIELD, HOUSTON TX 77091|2020-09-22 11:44:17.440|2020-09-22 18:39:19.383|2020-09-26 11:44:17.000|Flooding|12441856-101004284875                             
1|29.85120035|-95.44801733|2603 MANSFIELD, HOUSTON TX 77091|2021-05-19 08:39:32.827|2021-05-19 08:56:40.243|2021-05-23 08:39:32.000|Flooding|12461672-101004682608                             
1|29.85120769|-95.51023102|Intersection 0 NORTHWEST FWY&7860 W TIDWELL RD|2020-07-29 16:25:11.193|2020-07-30 13:49:19.093|2020-08-02 16:25:10.000|Flooding|12436448-101004189678                             
1|29.85141997|-95.43544803|Intersection 1600 MANSFIELD ST&5900 MIDGELEY ST|2020-12-30 14:09:57.063|2020-12-30 14:24:20.373|2021-01-03 14:09:56.000|Flooding|12449961-101004465126                             
1|29.8527312|-95.43410452|1514 ARMADA, HOUSTON TX 77091|2021-05-19 06:48:06.067|2021-05-19 13:10:40.070|2021-05-23 06:48:05.000|Flooding|12461621-101004682445                             
1|29.85409351|-95.21963035|Intersection 12000 FERN FOREST DR&12000 GINGER LEI LN|2021-06-02 08:05:27.003|2021-06-02 09:21:54.220|2021-06-06 08:05:26.000|Flooding|12464258-101004709175                             
1|29.85610074|-95.26733986|9826 GUEST, HOUSTON TX 77078|2021-02-16 12:52:15.340|2021-02-17 00:37:27.343|2021-02-20 12:52:15.000|Flooding|101004545579                                      
1|29.85814195|-95.61144738|13407 KLAMATH FALLS, UNINCORPORATED TX 77041|2021-04-16 13:16:57.107|2021-04-19 10:19:21.223|2021-04-20 13:16:57.000|Flooding|12458614-101004644193                             
1|29.86038004|-95.39181912|6711 NORDLING, HOUSTON TX 77076|2020-09-22 11:51:09.473|2020-09-22 18:59:19.433|2020-09-26 11:51:09.000|Flooding|12441863-101004284898                             
1|29.86181386|-95.36586529|909 MAYFORD, HOUSTON TX 77076|2020-12-19 17:00:34.220|2020-12-22 15:14:21.347|2020-12-23 17:00:34.000|Flooding|12449173-101004454934                             
1|29.86492409|-95.47936351|6034 GUM GROVE, HOUSTON TX 77088|2020-12-31 14:15:42.410|2021-01-05 09:04:20.690|2021-01-04 14:15:42.000|Flooding|12450111-101004466253                             
1|29.86514112|-95.47952805|6112 W LITTLE YORK, HOUSTON TX 77088|2020-08-01 20:02:31.447|2020-08-03 10:49:18.367|2020-08-05 20:02:31.000|Flooding|12436741-101004193251                             
1|29.86522703|-95.47954339|6118 W LITTLE YORK, HOUSTON TX 77088|2021-05-01 15:00:18.993|2021-05-03 13:11:37.273|2021-05-05 15:00:18.000|Flooding|12459866-101004661666                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-16 09:51:26.620|2021-05-17 07:08:37.590|2021-05-20 09:51:23.000|Flooding|12461219-101004678958                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-17 17:27:55.870|2021-05-18 08:56:38.910|2021-05-21 17:27:55.000|Flooding|12461368-101004680483                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-19 17:13:19.663|2021-05-19 17:46:40.737|2021-05-23 17:13:19.000|Flooding|12461917-101004683746                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-24 17:25:50.337|2021-05-25 08:06:46.890|2021-05-28 17:25:50.000|Flooding|12462851-101004699514                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-25 08:30:25.030|2021-05-25 08:42:46.630|2021-05-29 08:30:24.000|Flooding|12462949-101004699910                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-05-27 08:51:09.007|2021-05-27 11:01:48.997|2021-05-31 08:51:08.000|Flooding|12463532-101004703124                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-06-03 09:21:47.400|2021-06-03 14:30:55.713|2021-06-07 09:21:45.000|Flooding|12464504-101004711015                             
1|29.86565781|-95.48037717|Intersection 6800 ALABONSON RD&6200 W LITTLE YORK RD&6030 VI|2021-06-04 12:29:51.077|2021-06-04 12:51:56.330|2021-06-08 12:29:50.000|Flooding|12464792-101004713180                             
1|29.86599428|-95.28945623|7703 SPINET, HOUSTON TX 77016|2021-05-24 20:27:54.190|2021-05-25 07:55:46.683|2021-05-28 20:27:54.000|Flooding|12462916-101004699717                             
1|29.86603619|-95.48021181|6060 VICTORY, HOUSTON TX 77088|2020-07-24 10:04:12.277|2020-07-27 16:14:18.670|2020-07-28 10:04:12.000|Flooding|12435756-101004183176                             
1|29.86603619|-95.48021181|6060 VICTORY, HOUSTON TX 77088|2020-09-22 22:10:46.540|2020-09-22 23:14:18.710|2020-09-26 22:10:46.000|Flooding|12442026-101004285719                             
1|29.86637913|-95.48084367|6811 ALABONSON, HOUSTON TX 77088|2020-12-28 11:12:18.843|2020-12-29 07:54:21.033|2021-01-01 11:12:18.000|Flooding|12449747-101004461686                             
1|29.86700813|-95.29160313|Intersection 7600 LANGLEY RD&10600 REBEL RD|2021-06-02 21:38:54.880|2021-06-03 08:12:54.993|2021-06-06 21:38:54.000|Flooding|12464442-101004710634                             
1|29.86816867|-95.4600454|3707 BADGER FOREST, HOUSTON TX 77088|2021-02-21 11:15:38.550|2021-02-21 11:29:19.543|2021-02-25 11:15:38.000|Flooding|12454118-101004564756                             
1|29.86834144|-95.28849212|7723 FEROL, HOUSTON TX 77016|2020-09-24 12:54:21.537|2020-09-25 14:34:19.390|2020-09-28 12:54:21.000|Flooding|12442379-101004288337                             
1|29.86932688|-95.40375632|301 W LITTLE YORK, HOUSTON TX 77076|2020-10-04 07:52:35.243|2020-10-06 08:39:19.233|2020-10-08 07:52:35.000|Flooding|12443407-101004310269                             
1|29.87008543|-95.43617744|8409 W MONTGOMERY, HOUSTON TX 77088|2020-09-14 10:13:50.177|2020-09-22 13:34:19.180|2020-09-18 10:13:00.000|Flooding|12440819-101004274702                             
1|29.87053112|-95.33050533|Intersection 0 EASTEX FWY&3200 LITTLE YORK RD|2021-05-26 03:12:45.510|2021-05-26 17:17:48.403|2021-05-30 03:12:45.000|Flooding|12463199-101004701351                             
1|29.87106828|-95.48425067|7007 OAK BOUGH, HOUSTON TX 77088|2021-06-16 12:14:38.327|2021-06-16 16:05:23.493|2021-06-20 12:14:38.000|Flooding|12466367-101004728157                             
1|29.87152093|-95.29284666|Intersection 10800 CHEEVES DR&7500 LITTLE YORK RD&10746 WOOD|2021-06-02 22:24:11.560|2021-06-03 08:57:55.337|2021-06-06 22:24:11.000|Flooding|12464448-101004710653                             
1|29.872668|-95.29260157|10830 CHEEVES, HOUSTON TX 77016|2020-12-19 13:01:24.063|2020-12-21 11:39:20.280|2020-12-23 13:01:23.000|Flooding|12449115-101004454652                             
1|29.872668|-95.29260157|10830 CHEEVES, HOUSTON TX 77016|2021-05-24 15:08:45.957|2021-05-24 18:01:46.840|2021-05-28 15:08:45.000|Flooding|12462739-101004699123                             
1|29.872668|-95.29260157|10830 CHEEVES, HOUSTON TX 77016|2021-06-02 20:57:02.653|2021-06-03 09:12:55.337|2021-06-06 20:57:02.000|Flooding|12464437-101004710613                             
